Country,Manufacturing Site,Brand,Item Description,Product Group,Sub Classification,Molecule/Test Type,Dosage Form,Dosage,Managed By,Fulfill Via,Shipment Mode,Line Item Quantity,Pack_Price,First Line Designation,Weight,Freight_Cost,Freight_cost_special,Line Item Insurance (USD),item_value,Shipment_Price
683,3172,7285,1,8550,1955,877,214,672,10265,1,2936,9.903537551,1.029619417,1,8.92038906,8.825077811,6198,4.100989105,1.030679569,42861.12
779,1415,7285,1,8550,6595,5,3532,1195,10265,1,2936,7.606884531,2.024193067,1,4.844187086,7.415776975,6198,3.126760536,2.025624061,14895.07
80,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,10.90367816,3.040705639,1,9.317399444,9.535258256,6198,7.488964806,3.042275537,1098775.37
80,3172,7285,1,8550,6595,5,3532,1195,10265,1,6327,6.991176887,2.004179057,1,4.510859507,8.877423832,6198,2.525728644,2.005605172,7209.87
538,3172,7285,1,8550,1955,453,727,2,10265,1,2936,7.083387848,2.681021529,1,6.100318952,7.670652378,6198,3.32251486,2.682557562,18367.81
631,3172,7285,597,8550,6595,689,2749,725,10265,1,2936,10.5875183,2.256541154,1,8.207129168,8.167930707,6198,6.328222457,2.258017277,342972
655,3172,7285,1,8550,1955,592,727,672,10265,1,6327,8.539150359,1.075002423,1,7.518064181,9.606908687,6198,2.848970892,1.076088506,24744.71
80,366,250,1,8550,6595,633,3532,473,10265,1,2936,8.387084506,3.547891761,1,6.781057626,8.063598201,6198,5.502645004,3.549492982,151504.9
631,2,7285,623,8550,6595,877,3532,1108,10265,1,2936,7.544861069,1.2753628,1,5.214935758,8.877423832,6198,2.202764758,1.27655183,4997.12
655,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,9.850034032,2.256541154,0,8.138985591,9.31508183,2445,5.592664677,2.25801729,173461.58
1083,3172,7285,1,8550,1955,453,727,2,10265,1,6327,6.357842267,2.602689685,1,5.361292166,7.480010847,6198,2.555675721,2.604216297,8983.14
683,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,12.04347136,2.379546134,1,9.851931066,9.956009317,6198,7.919232547,2.381042238,1689679.17
683,2,7285,597,8550,6595,689,2749,725,10265,1,2936,12.07999342,2.225704049,1,9.796347677,9.96089288,6198,7.784847697,2.22717478,1479887.68
1194,869,7285,623,8550,6595,877,3532,1108,10265,1,673,12.01005168,1.255616037,1,9.209239767,9.825358429,6198,6.524809692,1.256795249,431815.73
80,3172,7285,1,8550,6595,633,3532,473,10265,1,6327,8.596189198,3.543853682,0,8.138985591,9.31508183,2445,5.70687768,3.54545471,193179.16
80,3172,7285,1,8550,6595,5,729,2,10265,1,6327,3.091042453,0.841567186,1,5.686975356,8.375500587,6198,0.048790164,0.842592932,4366.21
1083,540,7285,755,8550,6595,1125,3532,935,10265,1,6327,11.03862462,1.652497402,1,8.240121298,9.54376368,6198,6.073758565,1.653830407,277004.51
80,2,7285,580,8550,6595,707,2749,694,10265,1,6327,9.857495969,2.503073954,1,7.713337889,8.054878328,6198,5.870990394,2.50458779,217803.72
80,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,11.13072756,3.040705639,1,4.430816799,7.64747111,6198,7.715903852,3.042275536,1363578.29
683,540,7285,755,8550,6595,1125,3532,935,10265,1,2936,11.1978722,1.671473303,1,8.405591015,9.246825616,6198,6.256057096,1.67281226,326138.43
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,4.343805422,1.373715579,1,5.517452896,8.877423832,6198,0.31481074,1.374947332,706.28
1194,1415,7285,301,8550,6595,5,2749,350,10265,1,673,9.817657296,2.222459049,1,7.492760301,9.967761976,6198,5.522420457,2.223929213,172629.36
538,1415,7285,1,8550,1955,707,239,2,10265,1,2936,10.31098393,1.658228077,1,7.470224136,8.17139036,6198,5.621993799,1.65997189,131567.7
1083,3172,7285,1,8550,1955,5,146,1108,10265,1,6327,8.553525121,2.772588722,1,7.006695227,8.100871362,6198,4.862135286,2.774134354,81184.64
1083,1415,7285,1,8550,6595,5,3532,1195,10265,1,2936,8.019941688,2.004179057,0,8.138985591,9.31508183,2445,3.502549876,2.005605547,30652.23
80,1415,7285,580,8550,6595,707,2749,694,10265,1,6327,10.7169479,2.503073954,1,8.675392806,10.03068568,6198,6.728843901,2.504587788,529714.88
683,869,7285,317,8550,6595,529,3532,1195,10265,1,2936,8.760453046,2.081938422,1,6.461468176,6.792277085,6198,4.315486111,2.083381582,45723.31
779,3172,7285,597,8550,6595,689,2749,725,10265,1,2936,7.333023014,2.225704049,0,8.138985591,9.31508183,2445,3.083743151,2.22717487,23753.61
1194,540,7285,755,8550,6595,1125,3532,935,10265,1,673,9.667955074,1.652497402,1,6.991176887,9.637157886,6198,4.709800435,1.653830429,82117.2
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,673,10.71537287,2.503073954,0,8.138985591,9.31508183,2445,6.727264046,2.504587778,517308.33
1083,665,7285,597,8550,6595,689,2749,725,10265,1,673,10.95189367,2.225704049,0,8.138985591,9.31508183,2445,6.657600178,2.227174773,483204.77
683,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,11.64330439,2.299580584,1,9.19786285,9.569880906,6198,7.430795994,2.301063989,1037919.11
80,1415,7285,1,8550,6595,453,3532,1195,10265,1,2936,10.08334775,2.749192144,1,7.313886832,7.438283525,6198,6.361129751,2.750735388,352518.93
80,540,7285,755,8550,6595,1125,3532,935,10265,1,6327,3.33220451,1.633154439,0,8.138985591,9.31508183,2445,0.148420005,1.634311177,11214.63
80,1415,7285,580,8550,6595,707,2749,694,10265,1,6327,5.424950017,2.48490665,0,8.138985591,9.31508183,2445,1.501852702,2.486192696,13592.72
80,3172,7285,1,8550,6595,633,3532,473,10265,1,6327,3.044522438,3.547891761,0,8.138985591,9.31508183,2445,0.667829373,3.549258127,11778.98
80,1415,7285,1,8550,6595,453,3532,1195,10265,1,6327,3.17805383,2.749192144,0,8.138985591,9.31508183,2445,0.385262401,2.750498698,11440.19
80,540,7285,755,8550,6595,1125,3532,935,10265,1,6327,2.995732274,1.633154439,0,8.138985591,9.31508183,2445,0.104360015,1.634284557,11181.62
80,3172,7285,1,8550,6595,633,3532,473,10265,1,6327,2.890371758,3.547891761,0,8.138985591,9.31508183,2445,0.587786665,3.549245445,11677.61
80,540,7285,623,8550,6595,877,3532,1108,10265,1,6327,3.713572067,1.2753628,0,8.138985591,9.31508183,2445,0.131028262,1.276339976,11206.57
80,1415,7285,1,8550,6595,453,3532,1195,10265,1,6327,2.302585093,2.749192144,0,8.138985591,9.31508183,2445,0.165514438,2.750470917,11235.08
80,3172,7285,597,8550,6595,689,2749,725,10265,1,6327,3.828641396,2.225704049,0,8.138985591,9.31508183,2445,0.418710335,2.226951171,11475.45
80,3172,7285,1,8550,6595,633,3532,473,10265,1,6327,2.302585093,3.547891761,0,8.138985591,9.31508183,2445,0.357674444,3.549266112,11407.32
80,1415,7285,580,8550,6595,707,2749,694,10265,1,6327,6.523562306,2.48490665,0,8.138985591,9.31508183,2445,2.441477092,2.486191363,18593.72
80,1415,7285,301,8550,6595,5,2749,350,10265,1,6327,3.828641396,1.957273908,0,8.138985591,9.31508183,2445,0.322083499,1.958465915,11377.21
655,540,7285,1,8550,6595,5,2749,2,10265,1,6327,5.198497031,1.853168097,1,3.63758616,7.108252323,6198,0.858661619,1.854351653,2190.77
80,869,7285,378,8550,6595,592,3532,526,10265,1,6327,3.784189634,1.202972304,1,1.098612289,8.877423832,6198,0.131028262,1.203949548,191.75
80,869,7285,378,8550,6595,592,3532,526,10265,1,6327,3.17805383,1.202972304,1,0.693147181,6.260384201,6198,0.076961041,1.204016282,576.09
80,869,7285,378,8550,6595,592,3532,526,10265,1,6327,3.218875825,1.202972304,1,1.098612289,6.260384201,6198,0.076961041,1.203972804,578.42
655,3172,7285,580,8550,6595,707,2749,694,10265,1,6327,11.10755535,2.48490665,0,8.138985591,9.31508183,2445,6.936556513,2.486190997,745523.45
779,3172,7285,378,8550,6595,592,3532,526,10265,1,2936,7.862112212,1.202972304,1,4.836281907,7.513387319,6198,2.396075436,1.204126105,7890.07
1083,3172,7285,1,8550,6595,5,2749,2,10265,1,2936,9.283683766,2.277267285,0,8.138985591,9.31508183,2445,5.052097084,2.278746983,105408.58
80,540,7285,755,8550,6595,1125,3532,935,10265,1,2936,11.82970507,1.652497402,1,9.044875932,8.095674918,6198,6.863594383,1.653830415,583510.23
80,540,7285,755,8550,6595,1125,3532,935,10265,1,6327,10.20362918,1.633154439,0,8.138985591,9.31508183,2445,5.055990996,1.634281986,122499.19
80,3172,7285,1,8550,1955,592,727,672,10265,1,6327,5.484796933,1.047318994,0,8.138985591,9.31508183,2445,0.482426149,1.048225016,11547.85
80,869,7285,597,8550,6595,689,2749,725,10265,1,2936,11.92136614,2.225704049,0,8.138985591,9.31508183,2445,7.62629239,2.227174782,1255837.62
779,540,7285,755,8550,6595,1125,3532,935,10265,1,2936,10.11285667,1.633154439,1,7.321188557,8.909777024,6198,5.127647662,1.634481306,109157.47
779,1415,7285,1,8550,6595,5,2749,2,10265,1,6327,9.380336279,2.87525812,1,7.202661197,8.754823304,6198,5.631175939,2.876580151,204902.15
538,665,7285,597,8550,6595,689,2749,725,10265,1,2936,8.115520882,2.225704049,0,8.138985591,9.31508183,2445,3.841385926,2.227174813,38778.52
1083,3172,7285,1,8550,1955,5,131,1108,10265,1,6327,8.233768709,2.48490665,0,8.138985591,9.31508183,2445,4.078553876,2.486190907,52576.29
80,3172,7285,1,8550,1955,1125,729,1108,10265,1,6327,6.190315406,2.265921109,1,4.204692619,6.374036256,6198,1.931521412,2.267177061,4799
80,3172,7285,1,8550,1955,529,727,672,10265,1,6327,7.003974137,1.131402111,0,8.138985591,9.31508183,2445,1.444563269,1.132351807,13416.47
80,1415,7285,1,8550,6595,5,3532,1195,10265,1,6327,5.017279837,1.871802177,0,8.138985591,9.31508183,2445,0.770108222,1.872991213,11929.39
1194,1415,7285,301,8550,6595,5,2749,350,10265,1,673,11.85135293,1.877937165,1,9.370331108,10.21983798,6198,6.994400756,1.879124086,805643.15
80,540,7285,755,8550,6595,1125,3532,935,10265,1,6327,10.09108682,1.591273942,1,7.275864601,9.670504502,6198,4.892227063,1.592389742,110307.25
80,665,7285,1,8550,1955,453,727,2,10265,1,6327,6.91274282,2.251291799,1,0.693147181,8.087910688,6198,2.561867691,2.252544945,11799.84
538,540,7285,1,8550,6595,5,2749,2,10265,1,2936,8.306719043,1.740466175,1,8.138985591,9.31508183,239,3.478467017,1.741825874,30169.64
80,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,10.32485882,2.172476408,1,6.549650742,10.19788515,6198,5.809522918,2.173717946,264312.21
779,1415,7285,623,8550,6595,877,3532,1108,10265,1,6327,9.470779708,1.235471471,0,8.138985591,9.31508183,2445,3.815071479,1.236465363,42804.17
631,540,7285,1,8550,6595,5,2749,2,10265,1,2936,8.306719043,1.740466175,1,8.138985591,9.31508183,239,3.478467017,1.741825874,30169.64
80,1415,7285,1,8550,6595,453,3532,1195,10265,1,6327,9.392745259,2.649714624,1,7.122866659,10.24718363,6198,5.403757879,2.651016721,186223.24
80,3172,7285,317,8550,6595,529,3532,1195,10265,1,6327,6.748759547,2.055404964,1,3.850147602,7.136180856,6198,2.211565695,2.056626017,7065.87
538,1415,7285,580,8550,6595,707,2749,694,10265,1,2936,9.356602879,2.423917378,0,8.138985591,9.31508183,2445,5.285789216,2.425420108,130396.2
1194,3172,7285,1,8550,6595,5,2749,2,10265,1,673,10.87806606,2.093097868,1,8.566554621,9.968719427,6198,6.271593164,2.09432625,398705.45
538,1415,7285,301,8550,6595,5,2749,350,10265,1,2936,11.26552764,1.850028377,0,8.138985591,9.31508183,2445,6.538949915,1.851417983,430313.31
779,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,8.724369949,2.775085602,0,8.138985591,9.31508183,2445,4.872751587,2.776399339,103728.91
779,1415,7285,1,8550,6595,5,3532,1195,10265,1,2936,6.690842277,1.761300262,0,8.138985591,9.31508183,2445,1.860974538,1.762460024,14983.94
683,1415,7285,623,8550,6595,877,3532,1108,10265,1,2936,9.737905112,1.229640551,1,7.579167967,9.07222707,6198,4.069026754,1.230632144,49778.24
1083,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,5.82008293,2.172476408,1,3.33220451,7.520944332,6198,1.539015448,2.173716283,4463.05
1194,869,7285,597,8550,6595,689,2749,725,10265,1,673,9.44280039,2.197224577,0,8.138985591,9.31508183,2445,4.959342,2.198470014,112172.73
1194,3172,7285,1,8550,6595,5,2749,2,10265,1,673,10.63744073,2.093097868,1,8.539150359,9.823481761,6198,6.031478215,2.094326253,315114.7
80,3172,7285,1,8550,6595,453,3532,1195,10265,1,6327,8.851663425,2.649714624,1,6.577861358,9.44855774,6198,4.865840709,2.651016719,104670.38
80,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,7.601402335,1.591273942,0,8.138985591,9.31508183,2445,2.481567749,1.592389409,18934.19
1083,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,7.626082758,3.36729583,1,5.746203191,7.663478118,6198,4.400234854,3.368648489,59608.62
1083,3172,7285,1,8550,6595,633,3532,473,10265,1,2936,9.475316607,3.411477691,0,8.138985591,9.31508183,2445,6.285178392,3.412832517,393636.02
80,869,7285,623,8550,6595,877,3532,1108,10265,1,6327,6.606650186,1.235471471,0,8.138985591,9.31508183,2445,1.261297871,1.236466193,12908.92
1083,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,10.60239312,2.658159431,1,8.417593826,9.382262205,6198,6.619352947,2.659462333,546475.41
779,869,7285,597,8550,6595,689,2749,725,10265,1,2936,8.547722396,2.165619238,1,6.063785209,8.099961123,6198,4.039184151,2.166859599,43138
1083,1415,7285,580,8550,6595,707,2749,694,10265,1,2936,11.22525673,2.380471632,1,9.575955235,9.382262205,6198,6.939757695,2.381743126,748656.37
80,869,7285,597,8550,6595,689,2749,725,10265,1,6327,11.89975806,2.165619238,0,8.138985591,9.31508183,2445,7.374340572,2.166859692,1149312.37
80,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,11.40757606,1.570697084,1,8.97055918,9.978974823,6198,6.177425307,1.571807002,364947.94
779,540,7285,623,8550,6595,877,3532,1108,10265,1,6327,10.49130199,1.235471471,1,7.614312146,9.219983725,6198,4.821490512,1.236465406,98059.05
779,540,7285,623,8550,6595,877,3532,1108,10265,1,6327,6.455198563,1.235471471,1,7.484368643,9.140578634,6198,1.153731588,1.236464386,10876.73
538,1415,7285,623,8550,6595,877,3532,1108,10265,1,2936,11.01526283,1.229640551,1,8.700181193,8.912524459,6198,5.333974044,1.230632097,154751.12
1083,3172,7285,755,8550,6595,1125,3532,935,10265,1,2936,10.45625135,1.570697084,1,8.122074375,9.440716902,6198,5.229342352,1.571806964,145211.01
1083,540,7285,755,8550,6595,1125,3532,935,10265,1,2936,8.577158773,1.570697084,0,8.138985591,9.31508183,2445,3.379292546,1.571806862,31355.06
80,1415,7285,1,8550,6595,633,3532,473,10265,1,6327,6.873163834,3.423610976,0,8.138985591,9.31508183,2445,3.717223927,3.424966193,39784.58
631,540,7285,755,8550,6595,1125,3532,935,10265,1,2936,10.00437307,1.570697084,1,7.251344983,8.257631995,6198,4.780551045,1.571807017,88258.94
683,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,11.51293546,1.229640551,0,8.138985591,9.31508183,2445,5.829768808,1.230632106,253442.51
779,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,8.871645668,2.165619238,0,8.138985591,9.31508183,2445,4.358374106,2.166859723,66193.08
80,1415,7285,1,8550,6595,453,3532,1195,10265,1,2936,9.531336323,2.636196097,0,8.138985591,9.31508183,2445,5.527244163,2.6374968,189994.32
80,665,7285,1,8550,1955,5,239,2,10265,1,2936,7.588829878,1.193922468,0,8.138985591,9.31508183,2445,1.997417706,1.19489936,15652.1
1194,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,11.70317385,1.534714366,1,9.338733587,9.646017144,6198,6.426909081,1.535813603,456348.91
1194,3172,7285,1,8550,1955,1125,729,1108,10265,1,6327,7.843456404,2.225704049,1,5.916202063,9.646017144,6198,3.418054499,2.226953983,36535.08
1194,869,7285,378,8550,6595,592,3532,526,10265,1,6327,9.460943436,1.150572028,1,6.683360946,9.646017144,6198,3.686376324,1.151529779,43247.51
538,1415,7285,1,8550,1955,689,2749,2,10265,1,2936,10.89180123,1.324418957,1,7.711101252,8.844301725,6198,5.341951404,1.325447551,155444.76
779,869,7285,301,8550,6595,5,2749,350,10265,1,2936,10.03381381,1.850028377,0,8.138985591,9.31508183,2445,5.148714662,1.851209254,133391.32
779,1415,7285,1,8550,6595,453,3532,1195,10265,1,6327,7.634337236,2.636196097,1,5.398162702,7.388606114,6198,3.65221547,2.637496917,28442.33
538,665,7285,317,8550,6595,529,3532,1195,10265,1,2936,10.4648732,2.048982334,1,7.717796211,9.011290473,6198,5.971440395,2.050418672,245597.52
655,3172,7285,1,8550,6595,453,3532,1195,10265,1,6327,7.591357047,2.636196097,0,8.138985591,9.31508183,2445,3.488597572,2.637343741,36795.77
655,1415,7285,580,8550,6595,707,2749,694,10265,1,6327,9.179571838,2.362739016,0,8.138985591,9.31508183,2445,4.756860699,2.363858893,104494.13
1083,1415,7285,597,8550,6595,689,2749,725,10265,1,2936,10.4962894,2.165619238,1,7.975220839,9.334464151,6198,5.97276581,2.166859682,291021.75
1194,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,6.591673732,1.229640551,0,8.138985591,9.31508183,2445,1.244154594,1.230632123,12867.46
1194,869,7285,623,8550,6595,877,3532,1108,10265,1,6327,10.46344614,1.229640551,0,8.138985591,9.31508183,2445,4.78574021,1.230632145,95948.64
779,869,7285,623,8550,6595,877,3532,1108,10265,1,6327,8.364275085,1.229640551,0,8.138985591,9.31508183,2445,2.744703519,1.230632439,21499.59
1194,869,7285,301,8550,6595,5,2749,350,10265,1,6327,11.91807719,1.850028377,0,8.138985591,9.31508183,2445,7.028068444,1.851209242,815972.8
1083,3172,7285,755,8550,6595,1125,3532,935,10265,1,2936,8.941283764,1.534714366,0,8.138985591,9.31508183,2445,3.688629423,1.535813633,38951.82
80,665,7285,1,8550,1955,5,239,2,10265,1,2936,9.280612425,1.667706821,1,6.852242569,8.933347631,6198,4.1846422,1.668843667,53770.37
683,869,7285,378,8550,6595,592,3532,526,10265,1,2936,11.16546508,1.16938136,1,8.310906757,9.550458099,6198,5.397619568,1.170347469,171106.35
1083,1415,7285,1,8550,1955,707,239,2,10265,1,2936,8.648572269,1.638996715,1,5.826000107,8.157241456,6198,3.531348066,1.64012584,27179.87
779,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,7.303843225,2.165619238,0,8.138985591,9.31508183,2445,2.837322537,2.166859472,22583.5
538,540,7285,755,8550,6595,1125,3532,935,10265,1,2936,6.456769656,1.517322624,0,8.138985591,9.31508183,2445,1.427916036,1.51841507,13370.56
538,665,7285,597,8550,6595,689,2749,725,10265,1,2936,8.188966864,2.112634509,0,8.138985591,9.31508183,2445,3.629394807,2.113866116,37311.92
538,2,7285,301,8550,6595,5,2749,350,10265,1,2936,11.69092101,1.759580571,0,8.138985591,9.31508183,2445,6.69298904,1.760740583,586612.57
1194,3172,7285,1,8550,6595,5,2749,2,10265,1,673,9.027258526,1.998773639,0,8.138985591,9.31508183,2445,4.323735226,1.999984866,64297.58
1194,3172,7285,623,8550,6595,877,3532,1108,10265,1,673,10.80559822,1.196948189,1,9.395408154,10.30164267,6198,5.079228086,1.19792616,143811.6
779,3172,7285,1,8550,6595,633,3532,473,10265,1,6327,9.428752749,3.248822901,0,8.138985591,9.31508183,2445,5.945446786,3.250011163,319498.64
779,1415,7285,1,8550,6595,5,3532,1195,10265,1,6327,5.484796933,1.617406082,0,8.138985591,9.31508183,2445,0.78845736,1.618397654,12074.03
655,665,7285,1,8550,1955,5,239,2,10265,1,6327,6.333279628,1.193922468,0,8.138985591,9.31508183,2445,0.955511445,1.194784816,12397.43
1083,2,7285,755,8550,6595,1125,3532,935,10265,1,2936,10.30898599,1.465567542,0,8.138985591,9.31508183,2445,4.949185332,1.466645175,111143.29
538,3172,7285,597,8550,6595,689,2749,725,10265,1,2936,8.188966864,2.112634509,0,8.138985591,9.31508183,2445,3.629394807,2.113866116,37311.92
538,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,12.0821747,1.181727195,0,8.138985591,9.31508183,2445,6.32947132,1.18269867,410989.27
779,3172,7285,597,8550,6595,689,2749,725,10265,1,6327,10.1535067,2.112634509,1,8.291295852,10.57230874,6198,5.446478718,2.113721342,225962.24
655,3172,7285,1,8550,6595,5,729,2,10265,1,6327,5.379897354,0.841567186,1,5.111987788,8.022595185,6198,0.300104592,0.842265377,3333.55
655,869,7285,378,8550,6595,592,3532,526,10265,1,6327,7.591357047,1.095273387,0,8.138985591,9.31508183,2445,1.769854634,1.096095657,15048.3
655,3172,7285,1,8550,1955,689,2749,2,10265,1,6327,8.908288886,1.181727195,0,8.138985591,9.31508183,2445,3.075928816,1.182584578,27829.82
1083,1415,7285,1,8550,6595,5,3532,1195,10265,1,2936,8.412054873,1.617406082,0,8.138985591,9.31508183,2445,3.276767303,1.618529349,29308.72
538,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,10.61815158,1.181727195,1,7.832410927,9.615872145,6198,4.747103682,1.182584349,107478.19
683,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,10.59665973,1.196948189,1,7.805067044,8.616470039,6198,4.747537427,1.19781111,98035.16
538,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,9.911505324,2.573375298,1,7.727094485,9.149188111,6198,5.713732806,2.574517297,253845.4
631,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,11.48608856,2.573375298,1,9.364605331,8.324020979,6198,7.410861182,2.574669521,1184694.16
779,869,7285,623,8550,6595,877,3532,1108,10265,1,6327,7.152268856,1.181727195,0,8.138985591,9.31508183,2445,1.519513205,1.18258505,13990.56
80,540,7285,1,8550,1955,1125,3532,1108,10265,1,6327,4.204692619,2.116255515,0,8.138985591,9.31508183,2445,0.470003629,2.117350206,11585.63
538,3172,7285,1,8550,1955,453,727,2,10265,1,2936,6.09356977,2.571084346,1,4.779123493,9.059633755,6198,2.028148247,2.572225295,13945.96
80,3172,7285,1,8550,1955,592,727,672,10265,1,6327,6.315358002,1.047318994,0,8.138985591,9.31508183,2445,0.815364813,1.048119589,12125.69
80,1415,7285,1,8550,1955,707,239,2,10265,1,6327,7.05012252,1.638996715,1,4.369447852,7.202988768,6198,1.932969638,1.639992376,6129.15
